sample,run,file1,file2,file_unpaired
SRS885816,SRR1944850,SRR1944850_1.fastq.gz,SRR1944850_2.fastq.gz,
SRS885833,SRR1942887,SRR1942887_1.fastq.gz,SRR1942887_2.fastq.gz,
SRS885833,SRR1944835,SRR1944835_1.fastq.gz,SRR1944835_2.fastq.gz,
SRS885833,SRR1944832,SRR1944832_1.fastq.gz,SRR1944832_2.fastq.gz,
SRS885841,SRR1942901,SRR1942901_1.fastq.gz,SRR1942901_2.fastq.gz,
SRS885841,SRR1944818,SRR1944818_1.fastq.gz,SRR1944818_2.fastq.gz,
SRS885841,SRR1942919,SRR1942919_1.fastq.gz,SRR1942919_2.fastq.gz,
SRS885842,SRR1942905,SRR1942905_1.fastq.gz,SRR1942905_2.fastq.gz,
SRS885842,SRR1944752,SRR1944752_1.fastq.gz,SRR1944752_2.fastq.gz,
SRS885842,SRR1944801,SRR1944801_1.fastq.gz,SRR1944801_2.fastq.gz,
SRS885843,SRR1942994,SRR1942994_1.fastq.gz,SRR1942994_2.fastq.gz,
SRS885843,SRR1942909,SRR1942909_1.fastq.gz,SRR1942909_2.fastq.gz,
SRS885843,SRR1944817,SRR1944817_1.fastq.gz,SRR1944817_2.fastq.gz,
SRS885847,SRR1944828,SRR1944828_1.fastq.gz,SRR1944828_2.fastq.gz,
SRS885847,SRR1942908,SRR1942908_1.fastq.gz,SRR1942908_2.fastq.gz,
SRS885847,SRR1944862,SRR1944862_1.fastq.gz,SRR1944862_2.fastq.gz,
SRS885850,SRR1942915,SRR1942915_1.fastq.gz,SRR1942915_2.fastq.gz,
SRS885850,SRR1944821,SRR1944821_1.fastq.gz,SRR1944821_2.fastq.gz,
SRS885850,SRR1944859,SRR1944859_1.fastq.gz,SRR1944859_2.fastq.gz,
SRS885851,SRR1944763,SRR1944763_1.fastq.gz,SRR1944763_2.fastq.gz,
SRS885851,SRR1944754,SRR1944754_1.fastq.gz,SRR1944754_2.fastq.gz,
SRS885851,SRR1942916,SRR1942916_1.fastq.gz,SRR1942916_2.fastq.gz,
SRS885852,SRR1944711,SRR1944711_1.fastq.gz,SRR1944711_2.fastq.gz,
SRS885852,SRR1944848,SRR1944848_1.fastq.gz,SRR1944848_2.fastq.gz,
SRS885852,SRR1942917,SRR1942917_1.fastq.gz,SRR1942917_2.fastq.gz,
SRS885853,SRR1942928,SRR1942928_1.fastq.gz,SRR1942928_2.fastq.gz,
SRS885853,SRR1944745,SRR1944745_1.fastq.gz,SRR1944745_2.fastq.gz,
SRS885853,SRR1942918,SRR1942918_1.fastq.gz,SRR1942918_2.fastq.gz,
SRS885854,SRR1942923,SRR1942923_1.fastq.gz,SRR1942923_2.fastq.gz,
SRS885854,SRR1944840,SRR1944840_1.fastq.gz,SRR1944840_2.fastq.gz,
SRS885854,SRR1942933,SRR1942933_1.fastq.gz,SRR1942933_2.fastq.gz,
SRS885855,SRR1944803,SRR1944803_1.fastq.gz,SRR1944803_2.fastq.gz,
SRS885855,SRR1942926,SRR1942926_1.fastq.gz,SRR1942926_2.fastq.gz,
SRS885855,SRR1942921,SRR1942921_1.fastq.gz,SRR1942921_2.fastq.gz,
SRS885857,SRR1944767,SRR1944767_1.fastq.gz,SRR1944767_2.fastq.gz,
SRS885857,SRR1942932,SRR1942932_1.fastq.gz,SRR1942932_2.fastq.gz,
SRS885857,SRR1944853,SRR1944853_1.fastq.gz,SRR1944853_2.fastq.gz,
SRS885858,SRR1944820,SRR1944820_1.fastq.gz,SRR1944820_2.fastq.gz,
SRS885858,SRR1942937,SRR1942937_1.fastq.gz,SRR1942937_2.fastq.gz,
SRS885858,SRR1944860,SRR1944860_1.fastq.gz,SRR1944860_2.fastq.gz,
SRS885863,SRR1944827,SRR1944827_1.fastq.gz,SRR1944827_2.fastq.gz,
SRS885863,SRR1942945,SRR1942945_1.fastq.gz,SRR1942945_2.fastq.gz,
SRS885863,SRR1944824,SRR1944824_1.fastq.gz,SRR1944824_2.fastq.gz,
SRS885865,SRR1944872,SRR1944872_1.fastq.gz,SRR1944872_2.fastq.gz,
SRS885865,SRR1944870,SRR1944870_1.fastq.gz,SRR1944870_2.fastq.gz,
SRS885865,SRR1942949,SRR1942949_1.fastq.gz,SRR1942949_2.fastq.gz,
SRS885871,SRR1944838,SRR1944838_1.fastq.gz,SRR1944838_2.fastq.gz,
SRS885871,SRR1942965,SRR1942965_1.fastq.gz,SRR1942965_2.fastq.gz,
SRS885871,SRR1944834,SRR1944834_1.fastq.gz,SRR1944834_2.fastq.gz,
SRS885874,SRR1944841,SRR1944841_1.fastq.gz,SRR1944841_2.fastq.gz,
SRS885874,SRR1942967,SRR1942967_1.fastq.gz,SRR1942967_2.fastq.gz,
SRS885874,SRR1942992,SRR1942992_1.fastq.gz,SRR1942992_2.fastq.gz,
SRS885875,SRR1944851,SRR1944851_1.fastq.gz,SRR1944851_2.fastq.gz,
SRS885875,SRR1944849,SRR1944849_1.fastq.gz,SRR1944849_2.fastq.gz,
SRS885875,SRR1942968,SRR1942968_1.fastq.gz,SRR1942968_2.fastq.gz,
SRS885877,SRR1944871,SRR1944871_1.fastq.gz,SRR1944871_2.fastq.gz,
SRS885877,SRR1943219,SRR1943219_1.fastq.gz,SRR1943219_2.fastq.gz,
SRS885877,SRR1944728,SRR1944728_1.fastq.gz,SRR1944728_2.fastq.gz,
SRS885878,SRR1944809,SRR1944809_1.fastq.gz,SRR1944809_2.fastq.gz,
SRS885878,SRR1944857,SRR1944857_1.fastq.gz,SRR1944857_2.fastq.gz,
SRS885878,SRR1942972,SRR1942972_1.fastq.gz,SRR1942972_2.fastq.gz,
SRS885879,SRR1942971,SRR1942971_1.fastq.gz,SRR1942971_2.fastq.gz,
SRS885879,SRR1944855,SRR1944855_1.fastq.gz,SRR1944855_2.fastq.gz,
SRS885879,SRR1944865,SRR1944865_1.fastq.gz,SRR1944865_2.fastq.gz,
SRS885880,SRR1942973,SRR1942973_1.fastq.gz,SRR1942973_2.fastq.gz,
SRS885880,SRR1944844,SRR1944844_1.fastq.gz,SRR1944844_2.fastq.gz,
SRS885880,SRR1944813,SRR1944813_1.fastq.gz,SRR1944813_2.fastq.gz,
SRS885882,SRR1942975,SRR1942975_1.fastq.gz,SRR1942975_2.fastq.gz,
SRS885882,SRR1944839,SRR1944839_1.fastq.gz,SRR1944839_2.fastq.gz,
SRS885882,SRR1943017,SRR1943017_1.fastq.gz,SRR1943017_2.fastq.gz,
SRS885884,SRR1944852,SRR1944852_1.fastq.gz,SRR1944852_2.fastq.gz,
SRS885884,SRR1944842,SRR1944842_1.fastq.gz,SRR1944842_2.fastq.gz,
SRS885884,SRR1942988,SRR1942988_1.fastq.gz,SRR1942988_2.fastq.gz,
SRS885887,SRR1942997,SRR1942997_1.fastq.gz,SRR1942997_2.fastq.gz,
SRS885887,SRR1942998,SRR1942998_1.fastq.gz,SRR1942998_2.fastq.gz,
SRS885887,SRR1947213,SRR1947213_1.fastq.gz,SRR1947213_2.fastq.gz,
SRS885888,SRR1943019,SRR1943019_1.fastq.gz,SRR1943019_2.fastq.gz,
SRS885888,SRR1943012,SRR1943012_1.fastq.gz,SRR1943012_2.fastq.gz,
SRS885888,SRR1943004,SRR1943004_1.fastq.gz,SRR1943004_2.fastq.gz,
SRS885889,SRR1943005,SRR1943005_1.fastq.gz,SRR1943005_2.fastq.gz,
SRS885889,SRR1947209,SRR1947209_1.fastq.gz,SRR1947209_2.fastq.gz,
SRS885889,SRR1943018,SRR1943018_1.fastq.gz,SRR1943018_2.fastq.gz,
SRS885892,SRR1947257,SRR1947257_1.fastq.gz,SRR1947257_2.fastq.gz,
SRS885892,SRR1943013,SRR1943013_1.fastq.gz,SRR1943013_2.fastq.gz,
SRS885892,SRR1943011,SRR1943011_1.fastq.gz,SRR1943011_2.fastq.gz,
SRS885893,SRR1947212,SRR1947212_1.fastq.gz,SRR1947212_2.fastq.gz,
SRS885893,SRR1943021,SRR1943021_1.fastq.gz,SRR1943021_2.fastq.gz,
SRS885893,SRR1947255,SRR1947255_1.fastq.gz,SRR1947255_2.fastq.gz,
SRS885894,SRR1943023,SRR1943023_1.fastq.gz,SRR1943023_2.fastq.gz,
SRS885894,SRR1947216,SRR1947216_1.fastq.gz,SRR1947216_2.fastq.gz,
SRS885894,SRR1947215,SRR1947215_1.fastq.gz,SRR1947215_2.fastq.gz,
SRS885915,SRR1943069,SRR1943069_1.fastq.gz,SRR1943069_2.fastq.gz,
SRS885915,SRR1943061,SRR1943061_1.fastq.gz,SRR1943061_2.fastq.gz,
SRS885915,SRR1947210,SRR1947210_1.fastq.gz,SRR1947210_2.fastq.gz,
SRS885916,SRR1947256,SRR1947256_1.fastq.gz,SRR1947256_2.fastq.gz,
SRS885916,SRR1947259,SRR1947259_1.fastq.gz,SRR1947259_2.fastq.gz,
SRS885916,SRR1943071,SRR1943071_1.fastq.gz,SRR1943071_2.fastq.gz,
